benchmark_id,framework,sf,instance,memory_buffer
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.15020751953125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.15020751953125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.15020751953125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.15020751953125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.150257110595703
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.1503448486328125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.1503448486328125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.150379180908203
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.150379180908203
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.150493621826172
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.150493621826172
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.150493621826172
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.150493621826172
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,3.4519882202148438
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,4.586154937744141
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,4.586154937744141
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,4.586154937744141
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,4.586936950683594
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,4.586936950683594
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,4.587059020996094
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,4.587059020996094
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,4.587196350097656
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,4.611480712890625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,4.796516418457031
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,5.053108215332031
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,5.258430480957031
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,5.4227447509765625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,5.4227752685546875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,5.4227752685546875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,5.4227752685546875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,5.4227752685546875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,5.4227752685546875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,5.4227752685546875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,5.4227752685546875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,5.423557281494141
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,5.423557281494141
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,5.423557281494141
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.2739105224609375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.9276351928710938
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,1.8862190246582031
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,2.3869171142578125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,2.7159461975097656
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,3.038166046142578
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,3.330951690673828
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,3.8125877380371094
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,4.216358184814453
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,4.599201202392578
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,4.969997406005859
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,5.314044952392578
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,5.670040130615234
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,6.072845458984375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,6.452487945556641
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,6.784126281738281
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.090511322021484
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.386558532714844
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.515377044677734
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.563140869140625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.460365295410156
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.454887390136719
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.592937469482422
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.4668426513671875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.456882476806641
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.415096282958984
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.589668273925781
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.3905181884765625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.3357086181640625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.5800323486328125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.3015594482421875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.590099334716797
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.0590667724609375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.294792175292969
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.506580352783203
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.574710845947266
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.578639984130859
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.531665802001953
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.586864471435547
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.586399078369141
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.573356628417969
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.448822021484375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.371135711669922
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.545684814453125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.494556427001953
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.493412017822266
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.4222412109375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.497344970703125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.036041259765625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.065845489501953
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.218601226806641
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,6.60137939453125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,6.683437347412109
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,6.716663360595703
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.102714538574219
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,6.716117858886719
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,6.928569793701172
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,6.781002044677734
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.022701263427734
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,6.90484619140625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.098907470703125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.2416839599609375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.061595916748047
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.288490295410156
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.143321990966797
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.214759826660156
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.142429351806641
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.263256072998047
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.5111541748046875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.24151611328125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.337120056152344
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.582134246826172
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.3374176025390625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.341316223144531
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.268730163574219
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.1539764404296875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.218406677246094
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.5836181640625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.427818298339844
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.229358673095703
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.5860748291015625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.583606719970703
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.581668853759766
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.581592559814453
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.57965087890625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.579692840576172
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.577709197998047
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.498706817626953
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.499904632568359
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.497943878173828
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.575649261474609
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.576831817626953
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.523616790771484
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.470611572265625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.575309753417969
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.575294494628906
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.452339172363281
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.576274871826172
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.57275390625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.572063446044922
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.572929382324219
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.573474884033203
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.57537841796875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.572017669677734
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.570522308349609
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.569408416748047
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.569416046142578
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.563148498535156
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.564151763916016
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.567829132080078
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.263999938964844
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.367744445800781
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.378135681152344
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.494304656982422
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.502819061279297
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.5064544677734375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.479774475097656
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.581958770751953
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.559440612792969
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,7.497646331787109
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.4439811706542969
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.5414466857910156
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.5425567626953125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.5434074401855469
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.5439109802246094
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.5571327209472656
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.5458602905273438
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.5532989501953125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.5443458557128906
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.5449333190917969
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.5550727844238281
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.5554656982421875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.5465278625488281
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.556396484375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.5663528442382812
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.5646858215332031
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.5909652709960938
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.6301765441894531
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.6178779602050781
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.6184158325195312
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.6575355529785156
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.6581459045410156
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.6714057922363281
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.6846923828125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.6646842956542969
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.6641044616699219
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.5610885620117188
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.5159950256347656
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.5057144165039062
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.4937095642089844
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.4126472473144531
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.3904762268066406
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.39449310302734375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.39870452880859375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.3925285339355469
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.3981170654296875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.40218353271484375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.3993072509765625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.4157600402832031
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.4055595397949219
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.38211822509765625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.3582916259765625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.3389244079589844
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.3559684753417969
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.3772239685058594
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.3802032470703125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.3390655517578125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.31993865966796875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.3023796081542969
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.29564666748046875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2997474670410156
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.27915191650390625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.26020050048828125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2570152282714844
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2645835876464844
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2656669616699219
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.24578857421875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.24696731567382812
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.24286270141601562
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.23876953125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2541961669921875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2534523010253906
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.22802734375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2471771240234375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2550506591796875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2349700927734375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.23907852172851562
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2571067810058594
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2577018737792969
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.25826263427734375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.25310516357421875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.24979019165039062
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.24954986572265625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2698478698730469
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2602043151855469
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2608642578125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2612800598144531
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2514801025390625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2542610168457031
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2545928955078125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2556495666503906
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2673683166503906
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.26766204833984375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2679328918457031
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.24744033813476562
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2692527770996094
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2697906494140625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.270263671875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.24934768676757812
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2704887390136719
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2717094421386719
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.26160430908203125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.26209259033203125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2728691101074219
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.26248931884765625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2818603515625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2718162536621094
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2617683410644531
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.261749267578125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.27269744873046875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.26194000244140625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.229248046875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.1901397705078125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.20673370361328125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.19403457641601562
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.1867218017578125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.19603729248046875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.169952392578125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.18091201782226562
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.19225692749023438
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.1811370849609375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.19140243530273438
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.19115829467773438
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.19114303588867188
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.179351806640625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.1912384033203125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.16804885864257812
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.17821121215820312
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.17901992797851562
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.18123245239257812
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.1823272705078125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.18572998046875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.18187713623046875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.19261932373046875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.17342376708984375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.19370651245117188
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.20257949829101562
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.18700027465820312
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.18278121948242188
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.19716644287109375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.18253707885742188
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.21018600463867188
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.18616485595703125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.20242691040039062
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.18443679809570312
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.1903228759765625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.1798858642578125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.19437789916992188
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.20456314086914062
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.2033538818359375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.3226814270019531
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.32321929931640625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.32364654541015625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.3240394592285156
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.32427978515625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.3257713317871094
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.3260498046875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.3262939453125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.32654571533203125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.32686614990234375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.32729339599609375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,0.327545166015625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,7.577079772949219
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,7.549694061279297
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,7.5632781982421875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,7.563426971435547
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,7.576473236083984
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,7.590518951416016
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,7.5898895263671875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,7.597003936767578
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,7.592567443847656
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,7.592334747314453
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,7.591846466064453
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,7.591846466064453
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,7.591224670410156
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,7.590827941894531
MjAyMzExMDcyMzU2MTc=,Airbyte,72,SOURCE,7.590827941894531
